t,gt_x,gt_y,odom_x,odom_y,ekf_x,ekf_y,ekf_theta,Pxx,Pxy,Pxt,Pyy,Pyt,Ptt,lambda_min,warn
94.18,19.0328,0.9,17.5145,0.417217,17.6073,0.977986,0.0698097,0.0286119,3.27488e-05,3.45696e-08,6.04346e-05,2.97591e-07,0.00082881,0,1
94.2,19.0328,0.9,17.5146,0.417238,17.6075,0.977996,0.0692369,0.0286121,3.27645e-05,2.64263e-08,6.04358e-05,4.19537e-07,0.000832715,0,1
94.22,19.0328,0.9,17.5147,0.417255,17.6076,0.978005,0.0694769,0.0286123,3.27794e-05,1.93492e-08,6.04369e-05,5.27128e-07,0.00083663,0,1
94.24,19.0328,0.9,17.5145,0.41722,17.6073,0.977989,0.0681769,0.0286126,3.27421e-05,3.33717e-08,6.03339e-05,3.03004e-07,0.000820976,0,1
94.26,19.0328,0.9,17.5154,0.417343,17.6082,0.97805,0.0680138,0.0286133,3.27911e-05,-1.64905e-08,6.03384e-05,1.03886e-06,0.000824863,0,1
94.28,19.0328,0.9,17.5155,0.417365,17.6084,0.978061,0.0685514,0.0286135,3.28069e-05,-2.54148e-08,6.03399e-05,1.17551e-06,0.000828759,0,1
94.3,19.0328,0.9,17.5153,0.417334,17.6082,0.978046,0.0672358,0.0286138,3.2825e-05,-1.20575e-08,6.03406e-05,9.86564e-07,0.000832665,0,1
94.32,19.0328,0.9,17.5157,0.417385,17.6086,0.978073,0.065739,0.0286141,3.27915e-05,-3.27057e-08,6.02391e-05,1.26711e-06,0.000817185,0,1
94.34,19.0328,0.9,17.5159,0.417409,17.6087,0.978085,0.0667853,0.0286143,3.28071e-05,-4.19117e-08,6.02406e-05,1.41277e-06,0.000821064,0,1
94.36,19.0328,0.9,17.5156,0.417366,17.6084,0.978064,0.0673017,0.0286146,3.28278e-05,-2.43497e-08,6.02412e-05,1.15593e-06,0.000824951,0,1
94.38,19.0328,0.9,17.5156,0.417373,17.6085,0.978067,0.0669196,0.0286148,3.28399e-05,-2.66913e-08,6.02421e-05,1.19636e-06,0.000828847,0,1
94.4,19.0328,0.9,17.5156,0.417377,17.6085,0.978069,0.0666252,0.028615,3.28513e-05,-2.79092e-08,6.0243e-05,1.22025e-06,0.000832753,0,1
94.42,19.0328,0.9,17.516,0.417433,17.6089,0.978099,0.0655168,0.0286153,3.28192e-05,-5.0308e-08,6.01421e-05,1.52641e-06,0.000817269,0,1
94.44,19.0328,0.9,17.5162,0.417448,17.609,0.978106,0.0657609,0.0286155,3.28328e-05,-5.60411e-08,6.01434e-05,1.61961e-06,0.000821148,0,1
94.46,19.0328,0.9,17.5158,0.417393,17.6086,0.978079,0.0658473,0.0286159,3.28566e-05,-3.38006e-08,6.01438e-05,1.28768e-06,0.000825036,0,1
94.48,19.0328,0.9,17.515,0.417292,17.6079,0.978031,0.0660111,0.0286165,3.28954e-05,6.54073e-09,6.01449e-05,6.81705e-07,0.000828932,0,1
94.5,19.0328,0.9,17.5153,0.417323,17.6081,0.978046,0.0659186,0.0286167,3.29128e-05,-5.55956e-09,6.01464e-05,8.70515e-07,0.000832838,0,1
94.52,19.0328,0.9,17.5149,0.417276,17.6078,0.978023,0.0653489,0.0286171,3.29343e-05,1.37494e-08,6.01473e-05,5.83797e-07,0.000836752,0,1
94.54,19.0328,0.9,17.5154,0.417338,17.6082,0.978053,0.0642173,0.0286174,3.29032e-05,-1.06925e-08,6.00464e-05,9.37757e-07,0.000821093,0,1
94.56,19.0328,0.9,17.5154,0.417348,17.6083,0.978058,0.0652533,0.0286176,3.29154e-05,-1.41075e-08,6.00474e-05,9.96792e-07,0.000824981,0,1
94.58,19.0328,0.9,17.5159,0.417411,17.6088,0.978088,0.0670564,0.028618,3.29411e-05,-3.84249e-08,6.00501e-05,1.37476e-06,0.000828877,0,1
94.6,19.0328,0.9,17.5155,0.417358,17.6084,0.978062,0.067496,0.0286184,3.29645e-05,-1.67486e-08,6.00508e-05,1.05768e-06,0.000832783,0,1
94.62,19.0328,0.9,17.516,0.417431,17.6089,0.978098,0.0658219,0.0286188,3.29373e-05,-4.55292e-08,5.99512e-05,1.457e-06,0.000817298,0,1
94.64,19.0328,0.9,17.516,0.417423,17.6088,0.978094,0.065103,0.0286189,3.29494e-05,-4.20087e-08,5.99518e-05,1.40935e-06,0.000821177,0,1
94.66,19.0328,0.9,17.5163,0.417474,17.6092,0.978118,0.0639584,0.0286193,3.29717e-05,-6.15917e-08,5.99544e-05,1.71555e-06,0.000825065,0,1
94.68,19.0328,0.9,17.5165,0.41749,17.6093,0.978126,0.0640684,0.0286195,3.29851e-05,-6.75381e-08,5.99557e-05,1.81431e-06,0.000828961,0,1
94.7,19.0328,0.9,17.516,0.417434,17.6089,0.9781,0.0632953,0.0286199,3.30086e-05,-4.53792e-08,5.99558e-05,1.47483e-06,0.000832867,0,1
94.72,19.0328,0.9,17.5172,0.417597,17.6101,0.978175,0.0629952,0.0286208,3.3071e-05,-1.07926e-07,5.99645e-05,2.46766e-06,0.000836782,0,1
94.74,19.0328,0.9,17.5171,0.417573,17.6099,0.978165,0.0627052,0.0286211,3.30295e-05,-9.82904e-08,5.98619e-05,2.26223e-06,0.000821121,0,1
94.76,19.0328,0.9,17.517,0.417562,17.6098,0.97816,0.0633987,0.0286212,3.30416e-05,-9.38107e-08,5.98623e-05,2.19685e-06,0.000825009,0,1
94.78,19.0328,0.9,17.5171,0.417584,17.61,0.97817,0.0638914,0.0286215,3.30562e-05,-1.01889e-07,5.98639e-05,2.33002e-06,0.000828906,0,1
94.8,19.0328,0.9,17.5177,0.417663,17.6106,0.978207,0.0637731,0.0286219,3.30862e-05,-1.32156e-07,5.98688e-05,2.80898e-06,0.000832811,0,1
94.82,19.0328,0.9,17.5182,0.417734,17.6111,0.97824,0.0632294,0.0286224,3.31134e-05,-1.59188e-07,5.98737e-05,3.23818e-06,0.000836725,0,1
94.84,19.0328,0.9,17.5179,0.417687,17.6108,0.978218,0.0629542,0.0286227,3.30774e-05,-1.40761e-07,5.97704e-05,2.88195e-06,0.000821068,0,1
94.86,19.0328,0.9,17.5173,0.417614,17.6102,0.978185,0.0643842,0.0286231,3.31054e-05,-1.12967e-07,5.97693e-05,2.44691e-06,0.000824955,0,1
94.88,19.0328,0.9,17.5176,0.417648,17.6105,0.978201,0.0650066,0.0286234,3.31229e-05,-1.25755e-07,5.97717e-05,2.65104e-06,0.000828851,0,1
94.9,19.0328,0.9,17.5176,0.417647,17.6105,0.9782,0.065155,0.0286235,3.31335e-05,-1.25062e-07,5.97723e-05,2.64614e-06,0.000832757,0,1
94.92,19.0328,0.9,17.5184,0.41776,17.6113,0.978252,0.0657908,0.0286242,3.31748e-05,-1.68231e-07,5.97798e-05,3.31349e-06,0.000836671,0,1
94.94,19.0328,0.9,17.5186,0.417785,17.6114,0.978264,0.0661746,0.0286244,3.31339e-05,-1.76841e-07,5.96798e-05,3.381e-06,0.000821016,0,1
94.96,19.0328,0.9,17.5185,0.417783,17.6114,0.978263,0.0668681,0.0286246,3.3145e-05,-1.75534e-07,5.96804e-05,3.36691e-06,0.000824903,0,1
94.98,19.0328,0.9,17.519,0.417849,17.6119,0.978294,0.0660256,0.028625,3.31714e-05,-2.00932e-07,5.96854e-05,3.75175e-06,0.000828799,0,1
95,19.0328,0.9,17.519,0.417844,17.6118,0.978291,0.0667848,0.0286251,3.3183e-05,-1.98756e-07,5.96859e-05,3.72448e-06,0.000832704,0,1
95.02,19.0328,0.9,17.5185,0.417774,17.6114,0.978259,0.0667738,0.0286255,3.3154e-05,-1.71251e-07,5.95824e-05,3.24105e-06,0.000817223,0,1
95.04,19.0328,0.9,17.5192,0.417883,17.6121,0.97831,0.0667403,0.0286261,3.31941e-05,-2.12475e-07,5.95905e-05,3.86304e-06,0.000821101,0,1
95.06,19.0328,0.9,17.5193,0.417888,17.6122,0.978313,0.0667177,0.0286263,3.32057e-05,-2.1428e-07,5.95916e-05,3.89557e-06,0.000824989,0,1
95.08,19.0328,0.9,17.5184,0.417758,17.6113,0.978252,0.0661203,0.028627,3.32544e-05,-1.64289e-07,5.95884e-05,3.15291e-06,0.000828885,0,1
95.1,19.0328,0.9,17.5181,0.417717,17.611,0.978233,0.0659542,0.0286273,3.32741e-05,-1.48238e-07,5.9588e-05,2.91609e-06,0.000832791,0,1
95.12,19.0328,0.9,17.5179,0.417697,17.6108,0.978224,0.0652878,0.0286275,3.32886e-05,-1.40393e-07,5.95881e-05,2.80287e-06,0.000836705,0,1
95.14,19.0328,0.9,17.5177,0.417661,17.6106,0.978209,0.0650687,0.0286278,3.32499e-05,-1.26217e-07,5.94865e-05,2.5306e-06,0.000821048,0,1
95.16,19.0328,0.9,17.5175,0.417632,17.6104,0.978196,0.0651491,0.028628,3.32662e-05,-1.15265e-07,5.94866e-05,2.36809e-06,0.000824936,0,1
95.18,19.0328,0.9,17.5174,0.417611,17.6102,0.978186,0.0648514,0.0286282,3.32808e-05,-1.07168e-07,5.94869e-05,2.24954e-06,0.000828832,0,1
95.2,19.0328,0.9,17.5171,0.417579,17.61,0.978172,0.0651211,0.0286285,3.32979e-05,-9.46727e-08,5.9487e-05,2.06272e-06,0.000832737,0,1
95.22,19.0328,0.9,17.5178,0.417679,17.6107,0.978219,0.0652712,0.028629,3.32773e-05,-1.30712e-07,5.93915e-05,2.57737e-06,0.000817255,0,1
95.24,19.0328,0.9,17.5176,0.417651,17.6105,0.978206,0.0652993,0.0286293,3.32935e-05,-1.19929e-07,5.93915e-05,2.41793e-06,0.000821133,0,1
95.26,19.0328,0.9,17.5176,0.417642,17.6104,0.978202,0.0652365,0.0286295,3.33057e-05,-1.16291e-07,5.9392e-05,2.36782e-06,0.000825021,0,1
95.28,19.0328,0.9,17.5176,0.417644,17.6105,0.978203,0.0666581,0.0286296,3.33166e-05,-1.17017e-07,5.93928e-05,2.38447e-06,0.000828918,0,1
95.3,19.0328,0.9,17.5173,0.417602,17.6102,0.978184,0.0657689,0.0286299,3.33364e-05,-1.00711e-07,5.93928e-05,2.14565e-06,0.000832823,0,1
95.32,19.0328,0.9,17.5173,0.417597,17.6101,0.978182,0.0658714,0.0286301,3.33478e-05,-9.84788e-08,5.93934e-05,2.11725e-06,0.000836738,0,1
95.34,19.0328,0.9,17.5181,0.41772,17.611,0.978238,0.0667566,0.0286307,3.33352e-05,-1.42986e-07,5.92996e-05,2.75371e-06,0.000821079,0,1
95.36,19.0328,0.9,17.5189,0.417847,17.6118,0.978295,0.0665624,0.0286314,3.33806e-05,-1.89809e-07,5.9308e-05,3.45947e-06,0.000824967,0,1
95.38,19.0328,0.9,17.519,0.417849,17.6119,0.978296,0.0659614,0.0286316,3.33916e-05,-1.90401e-07,5.93088e-05,3.47377e-06,0.000828863,0,1
95.4,19.0328,0.9,17.5182,0.417739,17.6111,0.978247,0.0645877,0.0286322,3.34314e-05,-1.49179e-07,5.93067e-05,2.85519e-06,0.000832769,0,1
95.42,19.0328,0.9,17.518,0.417712,17.6109,0.978235,0.0654963,0.0286324,3.34471e-05,-1.38946e-07,5.93067e-05,2.7025e-06,0.000836683,0,1
95.44,19.0328,0.9,17.5181,0.417726,17.611,0.978241,0.065729,0.0286326,3.34035e-05,-1.42929e-07,5.92075e-05,2.71263e-06,0.000821027,0,1
95.46,19.0328,0.9,17.5189,0.417846,17.6118,0.978295,0.0657715,0.0286332,3.34458e-05,-1.86637e-07,5.92153e-05,3.38206e-06,0.000824915,0,1
95.48,19.0328,0.9,17.5193,0.417898,17.6122,0.978318,0.064349,0.0286336,3.34675e-05,-2.0557e-07,5.92192e-05,3.67491e-06,0.000828811,0,1
95.5,19.0328,0.9,17.5184,0.417766,17.6113,0.97826,0.0658902,0.0286343,3.35139e-05,-1.57613e-07,5.92162e-05,2.93615e-06,0.000832716,0,1
95.52,19.0328,0.9,17.5183,0.417749,17.6112,0.978251,0.0649821,0.0286345,3.34711e-05,-1.50192e-07,5.91162e-05,2.7693e-06,0.000817234,0,1
95.54,19.0328,0.9,17.5184,0.417769,17.6113,0.97826,0.064899,0.0286347,3.34853e-05,-1.57212e-07,5.91179e-05,2.88257e-06,0.000821113,0,1
95.56,19.0328,0.9,17.5184,0.417774,17.6113,0.978262,0.0650692,0.0286349,3.34965e-05,-1.58767e-07,5.91188e-05,2.91189e-06,0.000825001,0,1
95.58,19.0328,0.9,17.5189,0.417842,17.6118,0.978292,0.0653488,0.0286353,3.35221e-05,-1.83259e-07,5.91234e-05,3.29314e-06,0.000828897,0,1
95.6,19.0328,0.9,17.5186,0.417804,17.6115,0.978276,0.0645883,0.0286355,3.35402e-05,-1.69451e-07,5.91229e-05,3.08752e-06,0.000832803,0,1
95.62,19.0328,0.9,17.5184,0.417766,17.6113,0.97826,0.0640113,0.0286358,3.35018e-05,-1.54553e-07,5.90226e-05,2.80073e-06,0.000817317,0,1
95.64,19.0328,0.9,17.5181,0.417727,17.611,0.978244,0.0641602,0.0286361,3.35197e-05,-1.40897e-07,5.90224e-05,2.59308e-06,0.000821196,0,1
95.66,19.0328,0.9,17.5179,0.417697,17.6108,0.978231,0.0648364,0.0286363,3.35358e-05,-1.30044e-07,5.90224e-05,2.42954e-06,0.000825084,0,1
95.68,19.0328,0.9,17.5182,0.41774,17.6111,0.978249,0.0643136,0.0286366,3.35546e-05,-1.44917e-07,5.90251e-05,2.66395e-06,0.00082898,0,1
95.7,19.0328,0.9,17.5176,0.417647,17.6105,0.978209,0.0634969,0.0286371,3.35871e-05,-1.11697e-07,5.90242e-05,2.1535e-06,0.000832886,0,1
95.72,19.0328,0.9,17.5179,0.4177,17.6108,0.978232,0.0635287,0.0286374,3.36079e-05,-1.29969e-07,5.90271e-05,2.44631e-06,0.000836801,0,1
95.74,19.0328,0.9,17.5175,0.417639,17.6104,0.978207,0.0632854,0.0286378,3.35745e-05,-1.07823e-07,5.89272e-05,2.05217e-06,0.00082114,0,1
95.76,19.0328,0.9,17.5182,0.417743,17.6111,0.978251,0.0643542,0.0286383,3.36098e-05,-1.43946e-07,5.89327e-05,2.62759e-06,0.000825027,0,1
95.78,19.0328,0.9,17.518,0.4177,17.6108,0.978233,0.064876,0.0286386,3.36288e-05,-1.2853e-07,5.89325e-05,2.39373e-06,0.000828924,0,1
95.8,19.0328,0.9,17.5174,0.417622,17.6103,0.978199,0.0651158,0.028639,3.36571e-05,-1.00282e-07,5.89321e-05,1.96423e-06,0.00083283,0,1
95.82,19.0328,0.9,17.5176,0.417647,17.6105,0.97821,0.0665278,0.0286393,3.36724e-05,-1.09208e-07,5.89338e-05,2.10641e-06,0.000836744,0,1
95.84,19.0328,0.9,17.5171,0.417569,17.61,0.978176,0.0667893,0.0286397,3.36442e-05,-8.06821e-08,5.88346e-05,1.63671e-06,0.000821086,0,1
95.86,19.0328,0.9,17.5176,0.417649,17.6105,0.978211,0.0669115,0.0286401,3.36731e-05,-1.08886e-07,5.88384e-05,2.06351e-06,0.000824973,0,1
95.88,19.0328,0.9,17.5177,0.417665,17.6106,0.978218,0.0677813,0.0286403,3.36867e-05,-1.14278e-07,5.88398e-05,2.14913e-06,0.00082887,0,1
95.9,19.0328,0.9,17.5181,0.417719,17.611,0.978241,0.0681203,0.0286406,3.37089e-05,-1.33666e-07,5.88429e-05,2.43983e-06,0.000832775,0,1
95.92,19.0328,0.9,17.5178,0.417673,17.6107,0.978221,0.0683227,0.0286409,3.37294e-05,-1.16553e-07,5.88429e-05,2.19408e-06,0.000836689,0,1
95.94,19.0328,0.9,17.5177,0.417669,17.6106,0.97822,0.0681725,0.0286411,3.36843e-05,-1.14423e-07,5.87447e-05,2.12267e-06,0.000821033,0,1
95.96,19.0328,0.9,17.5175,0.417635,17.6104,0.978206,0.0676346,0.0286413,3.37019e-05,-1.01953e-07,5.8745e-05,1.94509e-06,0.000824921,0,1
95.98,19.0328,0.9,17.5173,0.417592,17.6101,0.978187,0.0689201,0.0286416,3.37216e-05,-8.60381e-08,5.87453e-05,1.71522e-06,0.000828817,0,1
96,19.0328,0.9,17.5182,0.417744,17.6111,0.978254,0.0684026,0.0286424,3.37754e-05,-1.41392e-07,5.87532e-05,2.5221e-06,0.000832722,0,1
96.02,19.0328,0.9,17.518,0.417707,17.6109,0.978237,0.0685302,0.0286427,3.3794e-05,-1.27366e-07,5.87533e-05,2.32239e-06,0.000836637,0,1
96.04,19.0328,0.9,17.518,0.417704,17.6109,0.978235,0.0678175,0.0286428,3.37487e-05,-1.25434e-07,5.86554e-05,2.25258e-06,0.000820983,0,1
96.06,19.0328,0.9,17.5188,0.417843,17.6117,0.978295,0.0674465,0.0286435,3.37967e-05,-1.74776e-07,5.86633e-05,2.98406e-06,0.00082487,0,1
96.08,19.0328,0.9,17.5186,0.417808,17.6115,0.97828,0.0684451,0.0286438,3.38145e-05,-1.61938e-07,5.86632e-05,2.79904e-06,0.000828766,0,1
96.1,19.0328,0.9,17.5188,0.417838,17.6117,0.978293,0.068269,0.028644,3.38313e-05,-1.72731e-07,5.86654e-05,2.96146e-06,0.000832672,0,1
96.12,19.0328,0.9,17.5192,0.417893,17.6121,0.978317,0.0670947,0.0286444,3.38536e-05,-1.92373e-07,5.86691e-05,3.25373e-06,0.000836586,0,1
96.14,19.0328,0.9,17.5191,0.417887,17.612,0.978315,0.0666349,0.0286445,3.38654e-05,-1.9003e-07,5.86697e-05,3.22391e-06,0.000840509,0,1
96.16,19.0328,0.9,17.5192,0.417902,17.6121,0.978321,0.0668878,0.0286447,3.3822e-05,-1.93747e-07,5.85727e-05,3.22549e-06,0.000824684,0,1
96.18,19.0328,0.9,17.5193,0.417917,17.6122,0.978327,0.0667035,0.0286449,3.38354e-05,-1.98897e-07,5.85742e-05,3.30738e-06,0.00082858,0,1
96.2,19.0328,0.9,17.5193,0.417911,17.6122,0.978325,0.0669898,0.0286451,3.3847e-05,-1.96681e-07,5.85748e-05,3.27923e-06,0.000832484,0,1
96.22,19.0328,0.9,17.5191,0.41789,17.612,0.978315,0.0657405,0.0286453,3.38051e-05,-1.87724e-07,5.84767e-05,3.09042e-06,0.000817013,0,1
96.24,19.0328,0.9,17.519,0.417861,17.6119,0.978303,0.0658824,0.0286455,3.3821e-05,-1.77564e-07,5.84767e-05,2.94111e-06,0.000820891,0,1
96.26,19.0328,0.9,17.5191,0.417886,17.612,0.978313,0.0665427,0.0286457,3.38361e-05,-1.86057e-07,5.84786e-05,3.07484e-06,0.000824778,0,1
96.28,19.0328,0.9,17.5189,0.417858,17.6118,0.978301,0.0667137,0.028646,3.38521e-05,-1.76115e-07,5.84786e-05,2.93063e-06,0.000828674,0,1
96.3,19.0328,0.9,17.5193,0.417914,17.6122,0.978325,0.0669069,0.0286463,3.3874e-05,-1.95459e-07,5.84823e-05,3.22511e-06,0.000832579,0,1
96.32,19.0328,0.9,17.5192,0.417895,17.6121,0.978317,0.067147,0.0286465,3.38882e-05,-1.88563e-07,5.84825e-05,3.12716e-06,0.000836492,0,1
96.34,19.0328,0.9,17.5196,0.417967,17.6125,0.978346,0.0668288,0.0286469,3.38576e-05,-2.11635e-07,5.83893e-05,3.42115e-06,0.000820845,0,1
96.36,19.0328,0.9,17.52,0.418021,17.6129,0.978369,0.0667039,0.0286472,3.38793e-05,-2.30331e-07,5.83932e-05,3.7054e-06,0.000824732,0,1
96.38,19.0328,0.9,17.52,0.418023,17.6129,0.978369,0.0674947,0.0286474,3.38902e-05,-2.30721e-07,5.8394e-05,3.71617e-06,0.000828628,0,1
96.4,19.0328,0.9,17.5198,0.417998,17.6127,0.978359,0.067617,0.0286476,3.39056e-05,-2.21907e-07,5.83939e-05,3.59067e-06,0.000832532,0,1
96.42,19.0328,0.9,17.5196,0.417958,17.6125,0.97834,0.0668343,0.0286478,3.38678e-05,-2.06111e-07,5.82958e-05,3.29766e-06,0.000817058,0,1
96.44,19.0328,0.9,17.5198,0.417992,17.6127,0.978354,0.0667002,0.0286481,3.3885e-05,-2.17859e-07,5.82984e-05,3.47805e-06,0.000820937,0,1
96.46,19.0328,0.9,17.52,0.418028,17.6129,0.978369,0.0660685,0.0286484,3.39024e-05,-2.30034e-07,5.83012e-05,3.66519e-06,0.000824824,0,1
96.48,19.0328,0.9,17.5204,0.4181,17.6134,0.978399,0.0660514,0.0286487,3.3928e-05,-2.54568e-07,5.83064e-05,4.04089e-06,0.00082872,0,1
96.5,19.0328,0.9,17.5202,0.418055,17.6131,0.97838,0.0654741,0.028649,3.39476e-05,-2.38715e-07,5.83054e-05,3.80612e-06,0.000832625,0,1
96.52,19.0328,0.9,17.5204,0.418089,17.6133,0.978394,0.0657421,0.0286493,3.39644e-05,-2.50413e-07,5.83082e-05,3.98945e-06,0.000836539,0,1
96.54,19.0328,0.9,17.5202,0.418054,17.6131,0.978378,0.0656577,0.0286495,3.3925e-05,-2.36408e-07,5.82102e-05,3.71228e-06,0.000820889,0,1
96.56,19.0328,0.9,17.5201,0.41804,17.613,0.978372,0.0661317,0.0286497,3.39378e-05,-2.31739e-07,5.82105e-05,3.64611e-06,0.000824776,0,1
96.58,19.0328,0.9,17.5206,0.418123,17.6135,0.978406,0.0663457,0.0286501,3.3966e-05,-2.59633e-07,5.82163e-05,4.07214e-06,0.000828672,0,1
96.6,19.0328,0.9,17.52,0.418022,17.6129,0.978365,0.0656724,0.0286506,3.39999e-05,-2.25165e-07,5.82138e-05,3.55822e-06,0.000832577,0,1
96.62,19.0328,0.9,17.5203,0.418085,17.6133,0.978389,0.0656063,0.028651,3.39662e-05,-2.43671e-07,5.81211e-05,3.78626e-06,0.000817101,0,1
96.64,19.0328,0.9,17.5205,0.418105,17.6134,0.978397,0.0666513,0.0286512,3.39802e-05,-2.5038e-07,5.8123e-05,3.89319e-06,0.00082098,0,1
96.66,19.0328,0.9,17.5207,0.41815,17.6137,0.978416,0.0676235,0.0286515,3.39992e-05,-2.65304e-07,5.81264e-05,4.12155e-06,0.000824867,0,1
96.68,19.0328,0.9,17.5207,0.418135,17.6136,0.978409,0.0672845,0.0286517,3.40127e-05,-2.60102e-07,5.81266e-05,4.04951e-06,0.000828763,0,1
96.7,19.0328,0.9,17.521,0.418197,17.614,0.978435,0.0668252,0.028652,3.40357e-05,-2.80996e-07,5.81313e-05,4.36434e-06,0.000832668,0,1
96.72,19.0328,0.9,17.5213,0.418244,17.6142,0.978454,0.0657283,0.0286523,3.40554e-05,-2.97125e-07,5.81352e-05,4.61013e-06,0.000836582,0,1
96.74,19.0328,0.9,17.5208,0.418158,17.6137,0.978418,0.0664491,0.0286527,3.4028e-05,-2.66193e-07,5.80356e-05,4.06603e-06,0.000820931,0,1
96.76,19.0328,0.9,17.5208,0.41816,17.6137,0.978419,0.0656559,0.0286529,3.4039e-05,-2.66942e-07,5.80365e-05,4.082e-06,0.000824818,0,1
96.78,19.0328,0.9,17.5204,0.418097,17.6133,0.978393,0.065461,0.0286532,3.40624e-05,-2.45658e-07,5.80349e-05,3.76302e-06,0.000828714,0,1
96.8,19.0328,0.9,17.5207,0.418143,17.6136,0.978411,0.0653308,0.0286535,3.40814e-05,-2.60868e-07,5.80384e-05,3.99978e-06,0.000832619,0,1
96.82,19.0328,0.9,17.5213,0.418249,17.6143,0.978455,0.0645831,0.028654,3.4059e-05,-2.93217e-07,5.79496e-05,4.4374e-06,0.000817141,0,1
96.84,19.0328,0.9,17.5213,0.418242,17.6142,0.978452,0.0653516,0.0286542,3.40706e-05,-2.90666e-07,5.79499e-05,4.40266e-06,0.00082102,0,1
96.86,19.0328,0.9,17.5214,0.418252,17.6143,0.978456,0.0655686,0.0286544,3.40827e-05,-2.93838e-07,5.79512e-05,4.45583e-06,0.000824907,0,1
96.88,19.0328,0.9,17.5209,0.418181,17.6139,0.978427,0.0641645,0.0286548,3.41077e-05,-2.7043e-07,5.79492e-05,4.10403e-06,0.000828803,0,1
96.9,19.0328,0.9,17.5213,0.418243,17.6142,0.978452,0.064748,0.0286551,3.41296e-05,-2.90407e-07,5.79538e-05,4.41965e-06,0.000832709,0,1
96.92,19.0328,0.9,17.5217,0.418315,17.6147,0.978478,0.0632885,0.0286555,3.40978e-05,-3.11066e-07,5.7863e-05,4.67455e-06,0.000817227,0,1
96.94,19.0328,0.9,17.5216,0.418289,17.6145,0.978468,0.063602,0.0286557,3.41125e-05,-3.02728e-07,5.78625e-05,4.54766e-06,0.000821105,0,1
96.96,19.0328,0.9,17.5212,0.418227,17.6141,0.978444,0.0638834,0.028656,3.41347e-05,-2.82926e-07,5.78606e-05,4.2414e-06,0.000824993,0,1
96.98,19.0328,0.9,17.5212,0.418224,17.6141,0.978443,0.0636525,0.0286562,3.41455e-05,-2.81727e-07,5.78611e-05,4.22731e-06,0.00082889,0,1
97,19.0328,0.9,17.5205,0.418116,17.6135,0.978401,0.0623478,0.0286567,3.41794e-05,-2.47036e-07,5.7858e-05,3.68773e-06,0.000832795,0,1
97.02,19.0328,0.9,17.5205,0.418108,17.6134,0.978398,0.0621067,0.0286569,3.41907e-05,-2.44308e-07,5.78584e-05,3.64873e-06,0.00083671,0,1
97.04,19.0328,0.9,17.5203,0.418079,17.6132,0.978386,0.0618719,0.0286571,3.41491e-05,-2.32945e-07,5.77622e-05,3.41468e-06,0.000821053,0,1
97.06,19.0328,0.9,17.5201,0.418043,17.613,0.978372,0.0615536,0.0286574,3.41653e-05,-2.21536e-07,5.77617e-05,3.23522e-06,0.00082494,0,1
97.08,19.0328,0.9,17.5197,0.417977,17.6126,0.978348,0.0615,0.0286577,3.41875e-05,-2.01104e-07,5.77606e-05,2.9084e-06,0.000828836,0,1
97.1,19.0328,0.9,17.5201,0.418046,17.613,0.978374,0.0609108,0.0286581,3.42102e-05,-2.223e-07,5.77646e-05,3.25731e-06,0.000832742,0,1
97.12,19.0328,0.9,17.5202,0.418064,17.6132,0.978381,0.0601873,0.0286583,3.42228e-05,-2.27987e-07,5.77661e-05,3.35529e-06,0.000836656,0,1
97.14,19.0328,0.9,17.5195,0.417948,17.6124,0.978338,0.0597393,0.0286588,3.42009e-05,-1.90815e-07,5.76685e-05,2.69194e-06,0.000821001,0,1
97.16,19.0328,0.9,17.5198,0.417986,17.6127,0.978352,0.0605262,0.0286591,3.42166e-05,-2.01841e-07,5.76707e-05,2.88103e-06,0.000824889,0,1
97.18,19.0328,0.9,17.5196,0.417964,17.6125,0.978343,0.0606474,0.0286593,3.42298e-05,-1.94923e-07,5.76707e-05,2.77157e-06,0.000828785,0,1
97.2,19.0328,0.9,17.5189,0.417846,17.6118,0.9783,0.0626876,0.0286599,3.42646e-05,-1.58958e-07,5.76693e-05,2.18398e-06,0.00083269,0,1
97.22,19.0328,0.9,17.5191,0.417877,17.612,0.978312,0.0633096,0.0286601,3.42233e-05,-1.66544e-07,5.7576e-05,2.28159e-06,0.00081721,0,1
97.24,19.0328,0.9,17.5187,0.41781,17.6116,0.978287,0.0648402,0.0286605,3.42462e-05,-1.45654e-07,5.75758e-05,1.95661e-06,0.000821088,0,1
97.26,19.0328,0.9,17.5186,0.417791,17.6115,0.97828,0.0638884,0.0286607,3.42597e-05,-1.39376e-07,5.75762e-05,1.86438e-06,0.000824976,0,1
97.28,19.0328,0.9,17.5186,0.417789,17.6115,0.978279,0.0642839,0.0286608,3.42701e-05,-1.38585e-07,5.75769e-05,1.85652e-06,0.000828873,0,1
97.3,19.0328,0.9,17.5183,0.417739,17.6112,0.97826,0.0649339,0.0286611,3.42894e-05,-1.22713e-07,5.75771e-05,1.61444e-06,0.000832778,0,1
97.32,19.0328,0.9,17.5181,0.417697,17.611,0.978245,0.0654941,0.0286614,3.42509e-05,-1.07979e-07,5.74829e-05,1.3711e-06,0.000817294,0,1
97.34,19.0328,0.9,17.5177,0.417635,17.6106,0.978222,0.0643227,0.0286617,3.42728e-05,-8.84817e-08,5.74834e-05,1.07823e-06,0.000821173,0,1
