t,gt_x,gt_y,odom_x,odom_y,ekf_x,ekf_y,ekf_theta,Pxx,Pxy,Pxt,Pyy,Pyt,Ptt,lambda_min,warn
29.342,14.5901,0.9,13.1998,0.533047,13.2086,0.915799,0.00865377,0.0151978,1.18617e-05,-1.78093e-05,0.000978086,0.000503307,0.00059027,0,1
29.362,14.6001,0.9,13.2071,0.532783,13.216,0.915862,0.00795605,0.0152143,1.18419e-05,-1.78654e-05,0.0009855,0.00050816,0.000593771,0,1
29.382,14.6101,0.9,13.2141,0.532533,13.223,0.915918,0.00885101,0.0152295,1.18092e-05,-1.79171e-05,0.000992625,0.000512836,0.00059728,0,1
29.402,14.6201,0.9,13.2213,0.532279,13.2302,0.915982,0.00974779,0.0152456,1.17892e-05,-1.79741e-05,0.00100007,0.000517688,0.000600798,0,1
29.422,14.6301,0.9,13.2284,0.532032,13.2373,0.915743,0.00943568,0.0152613,1.17068e-05,-1.78993e-05,0.000972269,0.000499597,0.000586947,0,1
29.442,14.6401,0.9,13.2359,0.531771,13.2448,0.915814,0.00877464,0.0152784,1.16988e-05,-1.79594e-05,0.000979763,0.0005045,0.000590441,0,1
29.462,14.6501,0.9,13.2424,0.531539,13.2513,0.915871,0.00872676,0.0152919,1.16704e-05,-1.80119e-05,0.00098639,0.000508889,0.000593943,0,1
29.482,14.6601,0.9,13.2488,0.531316,13.2577,0.915926,0.00917825,0.0153046,1.16391e-05,-1.80635e-05,0.000992869,0.000513186,0.000597453,0,1
29.502,14.6701,0.9,13.2554,0.531084,13.2643,0.915988,0.00956299,0.0153186,1.16151e-05,-1.8119e-05,0.000999752,0.000517712,0.000600972,0,1
29.522,14.6801,0.9,13.2624,0.530845,13.2713,0.915754,0.00936874,0.0153335,1.15335e-05,-1.80374e-05,0.000971753,0.000499497,0.000587116,0,1
29.542,14.6901,0.9,13.2691,0.530616,13.2781,0.915817,0.0111479,0.0153479,1.15138e-05,-1.80933e-05,0.000978551,0.000503996,0.00059061,0,1
29.562,14.7001,0.9,13.2758,0.530395,13.2847,0.915891,0.0102056,0.0153617,1.15102e-05,-1.81557e-05,0.000985267,0.000508441,0.000594113,0,1
29.582,14.7101,0.9,13.283,0.53015,13.2919,0.915965,0.00991593,0.0153778,1.15056e-05,-1.82183e-05,0.000992648,0.000513265,0.000597624,0,1
29.602,14.7201,0.9,13.2905,0.529894,13.2994,0.916039,0.00963578,0.015395,1.15009e-05,-1.82815e-05,0.00100037,0.000518274,0.000601144,0,1
29.622,14.7301,0.9,13.2976,0.529652,13.3065,0.916108,0.0102582,0.0154106,1.14857e-05,-1.83415e-05,0.00100776,0.000523084,0.000604671,0,1
29.642,14.7401,0.9,13.3044,0.529422,13.3133,0.915862,0.00997688,0.0154251,1.14156e-05,-1.82568e-05,0.000979151,0.000504448,0.000590552,0,1
29.662,14.7501,0.9,13.3115,0.529185,13.3204,0.915932,0.0105516,0.0154406,1.14051e-05,-1.83172e-05,0.000986312,0.000509148,0.000594055,0,1
29.682,14.7601,0.9,13.3183,0.528957,13.3273,0.916005,0.0104862,0.0154553,1.13971e-05,-1.8379e-05,0.000993329,0.000513756,0.000597567,0,1
29.702,14.7701,0.9,13.3253,0.528728,13.3342,0.916078,0.0114869,0.0154703,1.13892e-05,-1.84415e-05,0.00100051,0.00051845,0.000601086,0,1
29.722,14.7801,0.9,13.3321,0.528507,13.341,0.915804,0.0111224,0.0154849,1.1336e-05,-1.83586e-05,0.000972357,0.000500134,0.000587207,0,1
29.742,14.7901,0.9,13.3394,0.528273,13.3483,0.915885,0.0115793,0.0155012,1.13431e-05,-1.84249e-05,0.000979676,0.000504933,0.000590703,0,1
29.762,14.8001,0.9,13.3468,0.528035,13.3557,0.915971,0.0112461,0.015518,1.13579e-05,-1.84944e-05,0.000987189,0.000509835,0.000594207,0,1
29.782,14.8101,0.9,13.3537,0.527814,13.3627,0.916049,0.0121577,0.0155329,1.13576e-05,-1.85596e-05,0.00099428,0.000514481,0.000597719,0,1
29.802,14.8201,0.9,13.3609,0.527589,13.3699,0.916136,0.0127845,0.015549,1.13734e-05,-1.8631e-05,0.00100174,0.000519331,0.000601239,0,1
29.822,14.8301,0.9,13.3682,0.527362,13.3772,0.915949,0.0119953,0.0155654,1.13485e-05,-1.85537e-05,0.00097399,0.000501242,0.000587331,0,1
29.842,14.8401,0.9,13.3753,0.52714,13.3843,0.916034,0.0118235,0.0155809,1.13602e-05,-1.86224e-05,0.00098111,0.000505918,0.000590828,0,1
29.862,14.8501,0.9,13.3821,0.52692,13.3911,0.916115,0.0108154,0.0155955,1.13644e-05,-1.86892e-05,0.000988072,0.000510493,0.000594332,0,1
29.882,14.8601,0.9,13.3894,0.526686,13.3983,0.916193,0.0113024,0.0156117,1.13634e-05,-1.87547e-05,0.000995487,0.000515324,0.000597845,0,1
29.902,14.8701,0.9,13.3966,0.526455,13.4055,0.916275,0.0114041,0.0156277,1.13672e-05,-1.88225e-05,0.00100296,0.000520177,0.000601366,0,1
29.922,14.8801,0.9,13.4031,0.526245,13.4121,0.916349,0.0111951,0.0156412,1.13588e-05,-1.88865e-05,0.0010098,0.00052466,0.000604896,0,1
29.942,14.8901,0.9,13.4101,0.526022,13.4191,0.916107,0.0117941,0.0156565,1.13101e-05,-1.87963e-05,0.000981243,0.000506035,0.000590727,0,1
29.962,14.9001,0.9,13.4173,0.5258,13.4263,0.916191,0.0125947,0.0156724,1.13194e-05,-1.88652e-05,0.000988529,0.000510797,0.000594232,0,1
29.982,14.9101,0.9,13.4245,0.525581,13.4335,0.916281,0.0129462,0.0156883,1.13376e-05,-1.8938e-05,0.000995887,0.000515592,0.000597745,0,1
30.002,14.9201,0.9,13.4311,0.525379,13.4401,0.916367,0.0122895,0.015702,1.13458e-05,-1.90083e-05,0.00100274,0.000520084,0.000601266,0,1
30.022,14.9301,0.9,13.4378,0.525171,13.4468,0.916111,0.0118193,0.0157161,1.13046e-05,-1.89183e-05,0.000974328,0.000501601,0.000587338,0,1
30.042,14.9401,0.9,13.4452,0.524939,13.4542,0.916199,0.0118953,0.0157331,1.13203e-05,-1.89891e-05,0.000981838,0.000506502,0.000590835,0,1
30.062,14.9501,0.9,13.4525,0.524715,13.4615,0.916285,0.0122217,0.0157493,1.13312e-05,-1.90591e-05,0.000989212,0.000511312,0.00059434,0,1
30.082,14.9601,0.9,13.4589,0.524519,13.4679,0.916363,0.0126437,0.0157623,1.13276e-05,-1.91248e-05,0.000995799,0.000515659,0.000597854,0,1
30.102,14.9701,0.9,13.4658,0.524309,13.4748,0.916451,0.0122634,0.0157772,1.13377e-05,-1.91962e-05,0.00100294,0.000520322,0.000601376,0,1
30.122,14.9801,0.9,13.4733,0.524076,13.4823,0.916543,0.01163,0.0157944,1.13566e-05,-1.92707e-05,0.00101078,0.000525377,0.000604906,0,1
30.142,14.9901,0.9,13.4809,0.523838,13.4899,0.916293,0.0117565,0.0158121,1.13283e-05,-1.91802e-05,0.000982771,0.000507059,0.000590718,0,1
30.162,15.0001,0.9,13.4908,0.523537,13.4998,0.91641,0.0130342,0.0158408,1.1416e-05,-1.92682e-05,0.000992895,0.000513452,0.000594224,0,1
30.182,15.0101,0.9,13.5007,0.523244,13.5097,0.916539,0.0132559,0.0158694,1.15314e-05,-1.93642e-05,0.00100313,0.000519875,0.000597738,0,1
30.202,15.0201,0.9,13.5105,0.522956,13.5195,0.916668,0.0133974,0.0158974,1.16447e-05,-1.94611e-05,0.00101335,0.000526266,0.00060126,0,1
30.222,15.0301,0.9,13.5197,0.522683,13.5288,0.916415,0.0128023,0.0159228,1.16902e-05,-1.93938e-05,0.000986872,0.000508868,0.00058716,0,1
30.242,15.0401,0.9,13.5298,0.522383,13.5388,0.916543,0.01223,0.015952,1.18039e-05,-1.94884e-05,0.00099712,0.000515279,0.000590658,0,1
30.262,15.0501,0.9,13.5397,0.522083,13.5487,0.916664,0.0122393,0.0159808,1.18992e-05,-1.95795e-05,0.00100742,0.000521687,0.000594164,0,1
30.282,15.0601,0.9,13.5503,0.521753,13.5593,0.916794,0.0104693,0.0160132,1.20202e-05,-1.9676e-05,0.00101853,0.000528527,0.000597678,0,1
30.302,15.0701,0.9,13.5601,0.521444,13.5691,0.916897,0.0114712,0.0160414,1.20672e-05,-1.9757e-05,0.00102897,0.000534953,0.0006012,0,1
30.322,15.0801,0.9,13.5699,0.521138,13.579,0.91701,0.0115544,0.0160697,1.21368e-05,-1.98447e-05,0.00103958,0.000541442,0.000604731,0,1
30.342,15.0901,0.9,13.5795,0.520846,13.5886,0.916768,0.012204,0.0160967,1.21406e-05,-1.97741e-05,0.0010118,0.000523181,0.000590095,0,1
30.362,15.1001,0.9,13.5894,0.520544,13.5985,0.916889,0.0113789,0.0161255,1.22311e-05,-1.98651e-05,0.00102224,0.000529588,0.0005936,0,1
30.382,15.1101,0.9,13.5993,0.520234,13.6084,0.917001,0.0101187,0.0161539,1.22984e-05,-1.99514e-05,0.00103274,0.000536,0.000597113,0,1
30.402,15.1201,0.9,13.6084,0.519945,13.6175,0.917094,0.0111169,0.0161786,1.23161e-05,-2.00265e-05,0.0010426,0.000542031,0.000600634,0,1
30.422,15.1301,0.9,13.6183,0.519635,13.6274,0.917203,0.0104347,0.016207,1.23743e-05,-2.01121e-05,0.00105335,0.000548524,0.000604164,0,1
30.442,15.1401,0.9,13.6281,0.519321,13.6372,0.916894,0.00972753,0.0162352,1.23523e-05,-2.00383e-05,0.00102495,0.000529888,0.000589341,0,1
30.462,15.1501,0.9,13.6383,0.518993,13.6474,0.916993,0.00982024,0.0162653,1.23886e-05,-2.01164e-05,0.0010358,0.000536452,0.000592845,0,1
30.482,15.1601,0.9,13.6477,0.518692,13.6568,0.917086,0.0103385,0.0162916,1.2406e-05,-2.01913e-05,0.00104599,0.000542621,0.000596357,0,1
30.502,15.1701,0.9,13.657,0.518398,13.6661,0.917182,0.00985962,0.0163169,1.24279e-05,-2.02682e-05,0.00105609,0.000548713,0.000599877,0,1
30.522,15.1801,0.9,13.667,0.518076,13.6761,0.916953,0.00955825,0.0163462,1.23981e-05,-2.01929e-05,0.00102775,0.000530178,0.000585182,0,1
30.542,15.1901,0.9,13.6771,0.517752,13.6862,0.917049,0.00948592,0.0163758,1.24258e-05,-2.02691e-05,0.0010385,0.000536639,0.000588676,0,1
30.562,15.2001,0.9,13.6868,0.517436,13.6959,0.917141,0.00865997,0.0164033,1.24408e-05,-2.03432e-05,0.00104897,0.00054292,0.000592178,0,1
30.582,15.2101,0.9,13.6971,0.517094,13.7063,0.917231,0.00870751,0.0164345,1.24505e-05,-2.04162e-05,0.00106029,0.000549634,0.000595689,0,1
30.602,15.2201,0.9,13.7065,0.516784,13.7157,0.917313,0.00887202,0.0164606,1.24398e-05,-2.0485e-05,0.00107069,0.000555822,0.000599209,0,1
30.622,15.2301,0.9,13.7163,0.516463,13.7254,0.917113,0.00846089,0.0164885,1.23805e-05,-2.04023e-05,0.00104115,0.000536608,0.000584326,0,1
30.642,15.2401,0.9,13.7261,0.516142,13.7352,0.917196,0.00907241,0.0165166,1.23735e-05,-2.04707e-05,0.00105174,0.000542911,0.000587819,0,1
30.662,15.2501,0.9,13.7358,0.515824,13.7449,0.917284,0.00817927,0.0165442,1.23767e-05,-2.05424e-05,0.00106233,0.00054919,0.00059132,0,1
30.682,15.2601,0.9,13.746,0.515485,13.7552,0.917367,0.00835919,0.0165745,1.23687e-05,-2.06118e-05,0.00107362,0.000555818,0.00059483,0,1
30.702,15.2701,0.9,13.7559,0.515153,13.765,0.91745,0.00737885,0.016603,1.23567e-05,-2.0681e-05,0.00108465,0.00056228,0.000598347,0,1
30.722,15.2801,0.9,13.7664,0.51479,13.7756,0.917528,0.00691383,0.0166353,1.23324e-05,-2.07478e-05,0.00109661,0.000569209,0.000601873,0,1
30.742,15.2901,0.9,13.7765,0.514435,13.7857,0.917248,0.00515514,0.0166647,1.22343e-05,-2.06523e-05,0.0010657,0.000549157,0.000586511,0,1
30.762,15.3001,0.9,13.7867,0.514064,13.7959,0.9173,0.00459416,0.016695,1.21504e-05,-2.07031e-05,0.00107697,0.000555731,0.00059001,0,1
30.782,15.3101,0.9,13.7972,0.513683,13.8064,0.917348,0.00539455,0.0167269,1.20526e-05,-2.07516e-05,0.00108871,0.000562519,0.000593517,0,1
30.802,15.3201,0.9,13.8075,0.513306,13.8167,0.917404,0.0037976,0.0167578,1.19734e-05,-2.08047e-05,0.00110037,0.000569237,0.000597032,0,1
30.822,15.3301,0.9,13.8172,0.512941,13.8264,0.917112,0.00383291,0.0167857,1.18127e-05,-2.06866e-05,0.00106893,0.000548995,0.000581819,0,1
30.842,15.3401,0.9,13.8276,0.512555,13.8369,0.917152,0.00412365,0.0168172,1.16956e-05,-2.07297e-05,0.00108043,0.000555644,0.000585307,0,1
30.862,15.3501,0.9,13.838,0.512175,13.8472,0.917194,0.00447667,0.0168482,1.15853e-05,-2.07746e-05,0.00109198,0.000562288,0.000588803,0,1
30.882,15.3601,0.9,13.8477,0.51182,13.857,0.917238,0.00465976,0.016876,1.14825e-05,-2.08202e-05,0.001103,0.000568628,0.000592307,0,1
30.902,15.3701,0.9,13.8578,0.511456,13.867,0.917285,0.00514609,0.0169055,1.13835e-05,-2.0868e-05,0.00111452,0.000575203,0.00059582,0,1
30.922,15.3801,0.9,13.8678,0.511098,13.8771,0.917336,0.00585781,0.016935,1.12952e-05,-2.09188e-05,0.00112614,0.000581806,0.000599342,0,1
30.942,15.3901,0.9,13.8782,0.510734,13.8875,0.917117,0.00591636,0.0169662,1.12053e-05,-2.08047e-05,0.00109368,0.000560944,0.000583676,0,1
30.962,15.4001,0.9,13.8877,0.510398,13.897,0.917174,0.00502333,0.0169927,1.11327e-05,-2.08574e-05,0.00110439,0.000567086,0.000587169,0,1
30.982,15.4101,0.9,13.8978,0.510042,13.907,0.917224,0.00612135,0.0170224,1.10421e-05,-2.0907e-05,0.00111589,0.000573617,0.000590671,0,1
31.002,15.4201,0.9,13.9075,0.509705,13.9168,0.917284,0.00680608,0.0170503,1.09742e-05,-2.09623e-05,0.00112716,0.000580008,0.00059418,0,1
31.022,15.4301,0.9,13.9172,0.509373,13.9265,0.916998,0.00606174,0.0170778,1.09086e-05,-2.08472e-05,0.00109388,0.000558835,0.000578729,0,1
31.042,15.4401,0.9,13.9273,0.509027,13.9366,0.91706,0.00676673,0.0171076,1.08437e-05,-2.09025e-05,0.00110525,0.000565291,0.000582211,0,1
31.062,15.4501,0.9,13.9372,0.50869,13.9466,0.917127,0.00669905,0.0171364,1.07925e-05,-2.09614e-05,0.00111654,0.000571679,0.000585701,0,1
31.082,15.4601,0.9,13.9474,0.508336,13.9567,0.917195,0.00488447,0.0171665,1.07415e-05,-2.10212e-05,0.00112823,0.00057825,0.0005892,0,1
31.102,15.4701,0.9,13.9576,0.507977,13.9669,0.917245,0.00595416,0.0171966,1.06457e-05,-2.10704e-05,0.00114005,0.000584863,0.000592706,0,1
31.122,15.4801,0.9,13.967,0.50765,13.9763,0.916995,0.00552208,0.0172226,1.05701e-05,-2.0945e-05,0.0011056,0.000563119,0.000577152,0,1
31.142,15.4901,0.9,13.9771,0.507298,13.9864,0.917051,0.00586937,0.0172524,1.0491e-05,-2.0997e-05,0.00111706,0.000569569,0.000580631,0,1
31.162,15.5001,0.9,13.9869,0.506955,13.9963,0.917109,0.00522218,0.0172807,1.04173e-05,-2.10503e-05,0.00112833,0.000575894,0.000584118,0,1
31.182,15.5101,0.9,13.9968,0.506612,14.0062,0.917161,0.00636897,0.0173094,1.03283e-05,-2.11004e-05,0.0011398,0.000582301,0.000587613,0,1
31.202,15.5201,0.9,14.0069,0.50627,14.0162,0.917225,0.0065892,0.0173388,1.02661e-05,-2.11578e-05,0.00115157,0.000588835,0.000591117,0,1
31.222,15.5301,0.9,14.0175,0.505911,14.0268,0.916951,0.00646523,0.0173714,1.0226e-05,-2.10346e-05,0.00111772,0.000567434,0.000575489,0,1
31.242,15.5401,0.9,14.0272,0.505586,14.0365,0.917013,0.00678434,0.0173988,1.0164e-05,-2.10903e-05,0.00112876,0.000573612,0.000578965,0,1
31.262,15.5501,0.9,14.0373,0.505244,14.0466,0.917082,0.00578866,0.0174286,1.01129e-05,-2.11497e-05,0.00114041,0.00058008,0.000582449,0,1
31.282,15.5601,0.9,14.047,0.504898,14.0564,0.917138,0.00400847,0.0174565,1.00349e-05,-2.12024e-05,0.00115181,0.000586399,0.000585941,0,1
31.302,15.5701,0.9,14.057,0.504536,14.0664,0.917178,0.00390251,0.0174857,9.916e-06,-2.12457e-05,0.00116359,0.000592884,0.000589441,0,1
31.322,15.5801,0.9,14.0673,0.504167,14.0767,0.917218,0.00469238,0.0175163,9.79337e-06,-2.12892e-05,0.00117583,0.000599575,0.00059295,0,1
31.342,15.5901,0.9,14.0769,0.503824,14.0863,0.916891,0.00413034,0.0175434,9.71724e-06,-2.1144e-05,0.00113917,0.000576708,0.000576932,0,1
31.362,15.6001,0.9,14.0869,0.50346,14.0963,0.916932,0.00350786,0.0175728,9.60213e-06,-2.11875e-05,0.00115082,0.000583125,0.000580411,0,1
31.382,15.6101,0.9,14.0965,0.503107,14.1059,0.916966,0.00264155,0.0175996,9.47392e-06,-2.12267e-05,0.00116203,0.000589306,0.000583899,0,1
31.402,15.6201,0.9,14.1068,0.502722,14.1162,0.916993,0.00285314,0.0176307,9.32013e-06,-2.12623e-05,0.00117428,0.00059598,0.000587396,0,1
31.422,15.6301,0.9,14.1163,0.502371,14.1258,0.91675,0.00322766,0.0176574,9.22049e-06,-2.1102e-05,0.00113768,0.000573299,0.00057166,0,1
31.442,15.6401,0.9,14.1268,0.501987,14.1362,0.916784,0.00320381,0.0176891,9.08246e-06,-2.11408e-05,0.00114975,0.000579903,0.000575128,0,1
31.462,15.6501,0.9,14.1371,0.501607,14.1466,0.916817,0.00277156,0.0177201,8.94389e-06,-2.11793e-05,0.0011618,0.000586471,0.000578604,0,1
31.482,15.6601,0.9,14.1471,0.501241,14.1565,0.916845,0.00333323,0.0177489,8.79703e-06,-2.12147e-05,0.00117351,0.000592851,0.000582088,0,1
31.502,15.6701,0.9,14.1564,0.500901,14.1658,0.916876,0.00337198,0.0177745,8.66603e-06,-2.12523e-05,0.00118462,0.000598919,0.000585581,0,1
31.522,15.6801,0.9,14.1662,0.500546,14.1757,0.91665,0.00393774,0.0178029,8.59566e-06,-2.10865e-05,0.00114768,0.000576128,0.000569809,0,1
31.542,15.6901,0.9,14.1765,0.500179,14.186,0.916691,0.00394165,0.0178335,8.47622e-06,-2.11288e-05,0.00115957,0.000582598,0.000573273,0,1
31.562,15.7001,0.9,14.1859,0.49984,14.1954,0.916728,0.00373421,0.0178598,8.35812e-06,-2.11695e-05,0.00117065,0.000588654,0.000576746,0,1
31.582,15.7101,0.9,14.1965,0.499465,14.206,0.916768,0.0046299,0.017892,8.23162e-06,-2.12115e-05,0.00118314,0.000595374,0.000580226,0,1
31.602,15.7201,0.9,14.2065,0.499104,14.216,0.916814,0.00255325,0.0179212,8.12667e-06,-2.12577e-05,0.00119509,0.000601815,0.000583716,0,1
31.622,15.7301,0.9,14.2163,0.498737,14.2258,0.916516,0.00196991,0.0179494,8.05395e-06,-2.10798e-05,0.00115743,0.000578728,0.000567909,0,1
31.642,15.7401,0.9,14.226,0.498369,14.2355,0.916535,0.00144704,0.0179773,7.892e-06,-2.11098e-05,0.00116877,0.00058489,0.00057137,0,1
31.662,15.7501,0.9,14.2358,0.498003,14.2453,0.91655,0.00223395,0.0180049,7.71851e-06,-2.11369e-05,0.0011802,0.000591077,0.000574838,0,1
31.682,15.7601,0.9,14.2462,0.497616,14.2557,0.916573,0.00241835,0.0180364,7.55473e-06,-2.11694e-05,0.00119257,0.000597703,0.000578316,0,1
31.702,15.7701,0.9,14.2559,0.49725,14.2654,0.916596,0.00155225,0.0180642,7.4014e-06,-2.12022e-05,0.00120428,0.000603987,0.000581801,0,1
31.722,15.7801,0.9,14.2658,0.496872,14.2754,0.916367,0.00121079,0.0180931,7.3283e-06,-2.10095e-05,0.00116613,0.00058073,0.000565984,0,1
31.742,15.7901,0.9,14.276,0.496477,14.2856,0.91638,0.000183206,0.0181233,7.14336e-06,-2.10353e-05,0.00117804,0.000587132,0.000569441,0,1
31.762,15.8001,0.9,14.2856,0.496105,14.2951,0.916382,0.000386433,0.0181501,6.94645e-06,-2.10551e-05,0.0011893,0.000593201,0.000572906,0,1
31.782,15.8101,0.9,14.296,0.4957,14.3056,0.916386,0.00108302,0.0181819,6.73582e-06,-2.10763e-05,0.00120178,0.000599843,0.00057638,0,1
31.802,15.8201,0.9,14.3051,0.495353,14.3146,0.916395,0.000755516,0.018206,6.56572e-06,-2.11008e-05,0.00121266,0.000605697,0.000579861,0,1
31.822,15.8301,0.9,14.3146,0.494984,14.3242,0.916218,0.000373168,0.0182327,6.50923e-06,-2.08928e-05,0.00117346,0.000582004,0.00056405,0,1
31.842,15.8401,0.9,14.3252,0.49457,14.3348,0.916221,7.91072e-06,0.0182652,6.29773e-06,-2.09135e-05,0.00118585,0.000588608,0.000567503,0,1
31.862,15.8501,0.9,14.3356,0.494156,14.3452,0.916222,-0.000764859,0.0182968,6.07942e-06,-2.09321e-05,0.00119821,0.000595174,0.000570964,0,1
31.882,15.8601,0.9,14.3458,0.493743,14.3554,0.916214,-0.00164246,0.0183271,5.84698e-06,-2.09462e-05,0.00121044,0.000601654,0.000574434,0,1
31.902,15.8701,0.9,14.3564,0.493315,14.366,0.916196,-0.000475978,0.0183596,5.58229e-06,-2.09547e-05,0.00122325,0.000608393,0.000577911,0,1
31.922,15.8801,0.9,14.366,0.492932,14.3757,0.916192,-0.00065225,0.0183868,5.37062e-06,-2.09706e-05,0.00123501,0.000614612,0.000581398,0,1
31.942,15.8901,0.9,14.3758,0.492537,14.3855,0.915927,-0.00145989,0.018415,5.31723e-06,-2.07373e-05,0.00119454,0.000590286,0.000565256,0,1
31.962,15.9001,0.9,14.385,0.492162,14.3947,0.915913,-0.00184235,0.0184399,5.09845e-06,-2.07479e-05,0.00120543,0.000596115,0.000568713,0,1
31.982,15.9101,0.9,14.3953,0.491742,14.4049,0.915894,-0.00196759,0.0184704,4.84095e-06,-2.07553e-05,0.00121771,0.00060259,0.000572178,0,1
32.002,15.9201,0.9,14.4044,0.491362,14.4141,0.915876,-0.00242101,0.0184953,4.61219e-06,-2.07631e-05,0.00122883,0.000608499,0.000575652,0,1
32.022,15.9301,0.9,14.4145,0.490942,14.4242,0.915852,-0.00258815,0.018525,4.34593e-06,-2.07672e-05,0.00124116,0.000614968,0.000579133,0,1
32.042,15.9401,0.9,14.4243,0.490535,14.434,0.915611,-0.00259008,0.0185529,4.28462e-06,-2.05106e-05,0.00120021,0.00059051,0.00056305,0,1
32.062,15.9501,0.9,14.4337,0.490143,14.4434,0.915587,-0.00258325,0.018579,4.03824e-06,-2.05146e-05,0.00121139,0.000596454,0.000566502,0,1
32.082,15.9601,0.9,14.4436,0.489736,14.4533,0.915561,-0.00168872,0.0186076,3.7765e-06,-2.05178e-05,0.00122326,0.000602711,0.000569963,0,1
32.102,15.9701,0.9,14.4531,0.489342,14.4628,0.915545,-0.00243455,0.0186345,3.54461e-06,-2.05263e-05,0.00123485,0.000608818,0.000573432,0,1
32.122,15.9801,0.9,14.4631,0.488932,14.4728,0.915521,-0.00221398,0.0186633,3.28569e-06,-2.05302e-05,0.00124699,0.000615171,0.000576909,0,1
32.142,15.9901,0.9,14.4733,0.488517,14.483,0.915304,-0.00079452,0.0186937,3.25209e-06,-2.0262e-05,0.0012062,0.000590888,0.000560886,0,1
32.162,16.0001,0.9,14.4832,0.488121,14.493,0.915297,-0.00108394,0.0187225,3.03259e-06,-2.02749e-05,0.00121799,0.000597101,0.000564335,0,1
32.182,16.0101,0.9,14.4929,0.487731,14.5026,0.915286,-0.00188737,0.0187498,2.81389e-06,-2.02863e-05,0.00122956,0.000603189,0.000567791,0,1
32.202,16.0197,0.9,14.5022,0.487353,14.5119,0.915269,-0.00145887,0.0187753,2.58757e-06,-2.02936e-05,0.00124084,0.000609128,0.000571256,0,1
32.222,16.0262,0.9,14.5078,0.487128,14.5175,0.91526,-0.000820064,0.0187857,2.46332e-06,-2.03062e-05,0.00124771,0.000613001,0.000574729,0,1
32.242,16.0292,0.899999,14.5099,0.487038,14.5196,0.915057,-0.00739143,0.0187877,2.67477e-06,-2.00408e-05,0.00119733,0.000584287,0.000558842,0,1
32.262,16.0304,0.900001,14.5102,0.48702,14.5199,0.915054,-0.0285186,0.018788,2.66752e-06,-2.00564e-05,0.0011977,0.000585088,0.000562287,0,1
32.282,16.0305,0.899998,14.5102,0.487015,14.52,0.915052,-0.0462498,0.0187882,2.6619e-06,-2.00722e-05,0.00119778,0.000585752,0.000565739,0,1
32.302,16.0305,0.899998,14.5102,0.487022,14.5199,0.915056,-0.0640057,0.0187884,2.65251e-06,-2.00911e-05,0.00119769,0.000586335,0.0005692,0,1
32.322,16.0305,0.899998,14.5103,0.48701,14.52,0.915049,-0.0802966,0.0187886,2.64118e-06,-2.01038e-05,0.00119783,0.000587024,0.000572669,0,1
32.342,16.0305,0.899998,14.5108,0.486945,14.5205,0.915079,-0.098657,0.018789,2.85404e-06,-1.98219e-05,0.00114969,0.000559482,0.000557666,0,1
32.362,16.0305,0.899998,14.5107,0.486956,14.5204,0.915087,-0.116394,0.0187892,2.83253e-06,-1.98426e-05,0.00114961,0.000560033,0.000561108,0,1
32.382,16.0305,0.899998,14.5109,0.486931,14.5206,0.915068,-0.133445,0.0187894,2.81323e-06,-1.98487e-05,0.00114979,0.000560715,0.000564558,0,1
32.402,16.0305,0.899998,14.5117,0.486778,14.5214,0.914956,-0.150748,0.0187901,2.77036e-06,-1.98015e-05,0.00115074,0.000561783,0.000568017,0,1
32.422,16.0305,0.899998,14.5117,0.486777,14.5214,0.91462,-0.169123,0.0187902,2.96195e-06,-1.9548e-05,0.0011058,0.000535913,0.000553917,0,1
32.442,16.0305,0.899998,14.5113,0.486865,14.521,0.914689,-0.187633,0.0187906,2.87221e-06,-1.96023e-05,0.00110538,0.000536253,0.000557351,0,1
32.462,16.0305,0.899998,14.511,0.486939,14.5207,0.914747,-0.205411,0.0187909,2.78989e-06,-1.96512e-05,0.00110506,0.000536645,0.000560793,0,1
32.482,16.0305,0.899998,14.511,0.486941,14.5207,0.914749,-0.222415,0.0187911,2.7563e-06,-1.96684e-05,0.00110506,0.000537203,0.000564244,0,1
32.502,16.0305,0.899998,14.5112,0.486886,14.5209,0.914703,-0.239659,0.0187913,2.72231e-06,-1.96587e-05,0.00110529,0.000537881,0.000567703,0,1
32.522,16.0305,0.899998,14.5112,0.486879,14.5209,0.914203,-0.258002,0.0187915,2.89114e-06,-1.94018e-05,0.00106384,0.000513757,0.000554308,0,1
32.542,16.0305,0.899998,14.5107,0.487046,14.5204,0.914344,-0.276782,0.0187919,2.71593e-06,-1.9496e-05,0.00106332,0.000513996,0.000557744,0,1
32.562,16.0305,0.899998,14.5105,0.487095,14.5203,0.914386,-0.294537,0.0187921,2.63719e-06,-1.95355e-05,0.00106318,0.000514449,0.000561189,0,1
32.582,16.0305,0.899998,14.5108,0.486988,14.5206,0.914294,-0.312809,0.0187924,2.59193e-06,-1.94994e-05,0.00106352,0.000515155,0.000564641,0,1
32.602,16.0305,0.899998,14.5112,0.486835,14.521,0.914161,-0.330918,0.0187927,2.54129e-06,-1.94399e-05,0.00106398,0.000515924,0.000568102,0,1
32.622,16.0305,0.899998,14.5107,0.487044,14.5204,0.914344,-0.348139,0.0187931,2.31416e-06,-1.95599e-05,0.00106348,0.000516156,0.000571571,0,1
